text,label,intent,severity
Dạo này tôi bị đau nhói timvã mồ hôi kết hợp với mệt mỏi khoảng 2 ngày nay.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Gần đây tôi khoảng 2 ngày nay hay bị đỏ mắt, ngoài ra còn bị đổ ghèn nhiều và ngứa mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi phù nề chân, liên tục không dứt thấy tức ngực kèm theo hụt hơi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi bị ù tai và đau nhức tai sau đó thì chảy mủ tai từ sáng nay.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi kéo dài dai dẳng hay bị đau tức ngực, ngoài ra còn bị khó thở và tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Dạ thưa bác sĩ, Thủ tục nhập viện cần mang theo những giấy tờ gì?",FAQ,FAQ,NORMAL
Bác sĩ ơi tôi bị co giật nhẹmất thăng bằng sau đó thì ù tai liên tục không dứt.,Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Hôm nay tôi hơn 1 tuần rồi hay bị đầy hơi, ngoài ra còn bị khó tiêu và ợ chua.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, gần đây tôi khó thở cấp, liên tục không dứt thấy tím tái sau đó thì ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Hôm nay tôi bị tai nạn giao thông và chảy nhiều máu và bất tỉnh từ đêm qua.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi liên tục không dứt hay thấy mất ngủ, ngoài ra còn thấy trằn trọc và đau nửa đầu.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Mấy hôm nay tôi thấy ruồi bay trước mắt và chớp sáng, giảm thị lực từ đêm qua.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi đau nhói tim, thỉnh thoảng bị thấy vã mồ hôi đồng thời bị mệt mỏi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bố tôi tai nạn giao thông, từ đêm qua thấy chảy nhiều máu, bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Mấy hôm nay tôi thấy đau dạ dàynóng rát vùng ngực và ợ hơi liên tục không dứt.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi đau họng, hơn 1 tuần rồi thấy nuốt vướng, sưng amidan.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi hồi hộp, liên tục không dứt thấy đánh trống ngực, khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Vui lòng cho biết, Bệnh viện có dịch vụ tiêm chủng cho trẻ em không?",FAQ,FAQ,NORMAL
"Hôm nay tôi từ sáng nay hay bị viêm xoang, ngoài ra còn bị nhức vùng trán và hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi khó thở cấp, liên tục không dứt thấy tím tái, ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bé nhà tôi bị nổi mẩn đỏ, ngứa ngáy, khóc đêm kéo dài dai dẳng.",Khoa Nhi,SYMPTOM,MEDIUM
"Cháu nhà tôi từ đêm qua hay bị biếng ăn, ngoài ra còn bị nôn trớ và quấy khóc.",Khoa Nhi,SYMPTOM,MEDIUM
Hôm nay tôi bị nổi bong bóng nước và rát da và đỏ tấy từ đêm qua.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi giảm trí nhớ, liên tục không dứt thấy hay quên, mệt mỏi.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi khoảng 2 ngày nay hay bị đau nhức khớp gối, ngoài ra còn bị đi lại khó khăn và kêu lạo xạo.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Dạo này tôi hơn 1 tuần rồi hay bị giảm trí nhớ, ngoài ra còn bị hay quên và mệt mỏi.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bé nhà tôi mấy tháng nay hay thấy biếng ăn, ngoài ra còn thấy nôn trớ và quấy khóc.",Khoa Nhi,SYMPTOM,MEDIUM
Dạ tôi thấy nổi mẩn đỏngứa ngáy với lại lan rộng mấy tháng nay.,Khoa Da Liễu,SYMPTOM,NORMAL
"Bé nhà tôi mấy tháng nay hay bị tiêu chảy, ngoài ra còn bị đau bụng và sốt nhẹ.",Khoa Nhi,SYMPTOM,MEDIUM
"Mẹ tôi từ sáng nay hay thấy khó thở cấp, ngoài ra còn thấy tím tái và ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Hôm nay tôi thấy viêm xoang, nhức vùng trán kết hợp với hắt hơi liên tục từ đêm qua.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi nổi bong bóng nước, thỉnh thoảng bị thấy rát da với lại đỏ tấy.",Khoa Da Liễu,SYMPTOM,NORMAL
"Cho tôi hỏi, Tôi muốn đăng ký khám nhi thì đi cửa nào?",FAQ,FAQ,NORMAL
"Bác sĩ ơi tôi kéo dài dai dẳng hay bị đau ngực dữ dội, ngoài ra còn bị đổ mồ hôi lạnh và choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạ tôi bị mờ mắt, nhìn không rõ và chảy nước mắt hơn 1 tuần rồi.",Khoa Mắt,SYMPTOM,MEDIUM
"Mình bị bỏng nặng, đau dữ dội kết hợp với phồng rộp lớn liên tục không dứt.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi bị ù tai và đau nhức tai, chảy mủ tai từ sáng nay.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi tôi kéo dài dai dẳng hay bị đau nhức khớp gối, ngoài ra còn bị đi lại khó khăn và kêu lạo xạo.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi mấy tháng nay hay bị đi ngoài ra máu, ngoài ra còn bị táo bón và đau rát.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi bị đau nhức khớp gối, đi lại khó khăn, kêu lạo xạo liên tục không dứt.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, cháu nhà tôi biếng ăn, khoảng 2 ngày nay thấy nôn trớ và quấy khóc.",Khoa Nhi,SYMPTOM,MEDIUM
"Gần đây tôi bị ngất xỉu đột ngột, co giật với lại không phản ứng mấy tháng nay.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, con tôi sốt cao, hơn 1 tuần rồi thấy ho khan kèm theo thở khò khè.",Khoa Nhi,SYMPTOM,MEDIUM
"Hôm nay tôi từ sáng nay hay bị thoái hóa cột sống, ngoài ra còn bị đau âm ỉ và nhức mỏi.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi đau tức ngực, khoảng 2 ngày nay thấy khó thở đồng thời bị tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Hôm nay tôi từ sáng nay hay thấy cộm mắt, ngoài ra còn thấy nhạy cảm ánh sáng và nhức mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Dạo này tôi bị đau lưng và lan xuống chân, tê buốt mấy tháng nay.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi đỏ mắt, thỉnh thoảng bị thấy đổ ghèn nhiều và ngứa mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, hôm nay tôi sưng đỏ khớp ngón chân, mấy tháng nay thấy đau buốt đồng thời bị khó cử động.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi tai nạn giao thông, hơn 1 tuần rồi thấy chảy nhiều máu với lại bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Gần đây tôi từ đêm qua hay bị đau tức hạ sườn phải, ngoài ra còn bị vàng da và chán ăn.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi đau lưng, từ đêm qua thấy lan xuống chân, tê buốt.",Khoa Xương Khớp,SYMPTOM,NORMAL
Bé nhà tôi bị sốt caoho khan kết hợp với thở khò khè từ đêm qua.,Khoa Nhi,SYMPTOM,EMERGENCY
"Gần đây tôi hơn 1 tuần rồi hay bị đau tức hạ sườn phải, ngoài ra còn bị vàng da và chán ăn.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Tôi từ đêm qua hay bị đỏ mắt, ngoài ra còn bị đổ ghèn nhiều và ngứa mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Hôm nay tôi bị nổi bong bóng nước, rát da kết hợp với đỏ tấy hơn 1 tuần rồi.",Khoa Da Liễu,SYMPTOM,NORMAL
"Cháu nhà tôi khoảng 2 ngày nay hay bị biếng ăn, ngoài ra còn bị nôn trớ và quấy khóc.",Khoa Nhi,SYMPTOM,EMERGENCY
"Dạo này tôi kéo dài dai dẳng hay thấy viêm xoang, ngoài ra còn thấy nhức vùng trán và hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi đau nhói nửa đầu bên trái, thỉnh thoảng bị thấy sợ ánh sáng với lại buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
Khám sức khỏe xin việc thì mất khoảng bao lâu?,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi bị thoái hóa cột sống, đau âm ỉ, nhức mỏi mấy tháng nay.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bé nhà tôi kéo dài dai dẳng hay bị nổi mẩn đỏ, ngoài ra còn bị ngứa ngáy và khóc đêm.",Khoa Nhi,SYMPTOM,MEDIUM
"Gần đây tôi kéo dài dai dẳng hay bị đau mỏi vai gáy, ngoài ra còn bị tê tay và cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi nấm da, từ đêm qua thấy ngứa rát với lại bong tróc.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Mấy hôm nay tôi từ đêm qua hay bị đi ngoài ra máu, ngoài ra còn bị táo bón và đau rát.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Quy trình thanh toán viện phí bằng chuyển khoản như thế nào?,FAQ,FAQ,NORMAL
"Bé nhà tôi hơn 1 tuần rồi hay bị biếng ăn, ngoài ra còn bị nôn trớ và quấy khóc.",Khoa Nhi,SYMPTOM,EMERGENCY
"Hôm nay tôi kéo dài dai dẳng hay bị mụn viêm, ngoài ra còn bị sưng to và đau nhức.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, hôm nay tôi đau nhói tim, thỉnh thoảng bị thấy vã mồ hôi, mệt mỏi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi bị mụn viêm, sưng to kết hợp với đau nhức thỉnh thoảng bị.",Khoa Da Liễu,SYMPTOM,NORMAL
"Tôi từ sáng nay hay bị cộm mắt, ngoài ra còn bị nhạy cảm ánh sáng và nhức mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Gần đây tôi thỉnh thoảng bị hay bị đau nhói nửa đầu bên trái, ngoài ra còn bị sợ ánh sáng và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi tôi bị co giật nhẹmất thăng bằng, ù tai mấy tháng nay.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Gần đây tôi mấy tháng nay hay bị đau lưng, ngoài ra còn bị lan xuống chân và tê buốt.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi nấm da, từ đêm qua thấy ngứa rát, bong tróc.",Khoa Da Liễu,SYMPTOM,MEDIUM
Tôi bị co giật nhẹ và mất thăng bằng và ù tai thỉnh thoảng bị.,Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi khô mắt, từ sáng nay thấy mỏi mắt với lại nhức hốc mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi nấm da, kéo dài dai dẳng thấy ngứa rát và bong tróc.",Khoa Da Liễu,SYMPTOM,NORMAL
"Cho tôi hỏi, Thẻ BHYT trái tuyến được hưởng mức giảm giá bao nhiêu?",FAQ,FAQ,NORMAL
Bác sĩ ơi tôi bị sưng đỏ khớp ngón chân và đau buốt sau đó thì khó cử động từ sáng nay.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Dạo này tôi liên tục không dứt hay bị đau nhói nửa đầu bên trái, ngoài ra còn bị sợ ánh sáng và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, trẻ nhà tôi sốt cao, từ đêm qua thấy ho khan, thở khò khè.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi ù tai, hơn 1 tuần rồi thấy đau nhức tai, chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Dạo này tôi thấy huyết áp caoxây xẩm mặt mày, chóng mặt từ đêm qua.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Gần đây tôi từ đêm qua hay bị đầy hơi, ngoài ra còn bị khó tiêu và ợ chua.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
Gần đây tôi bị đau tức hạ sườn phảivàng da sau đó thì chán ăn kéo dài dai dẳng.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi huyết áp cao, khoảng 2 ngày nay thấy xây xẩm mặt mày kết hợp với chóng mặt.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Hôm nay tôi thỉnh thoảng bị hay bị mất ngủ, ngoài ra còn bị trằn trọc và đau nửa đầu.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi nổi bong bóng nước, kéo dài dai dẳng thấy rát da, đỏ tấy.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Dạo này tôi thấy đầy hơi và khó tiêu, ợ chua mấy tháng nay.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bé nhà tôi kéo dài dai dẳng hay bị tiêu chảy, ngoài ra còn bị đau bụng và sốt nhẹ.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạo này tôi mờ mắt, kéo dài dai dẳng thấy nhìn không rõ, chảy nước mắt.",Khoa Mắt,SYMPTOM,MEDIUM
Admin cho hỏi: Tôi quên mật khẩu tài khoản thì lấy lại ở đâu?,FAQ,FAQ,NORMAL
"Bác sĩ ơi tôi bị cộm mắt và nhạy cảm ánh sáng, nhức mắt thỉnh thoảng bị.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi tôi thấy đau dạ dàynóng rát vùng ngực, ợ hơi kéo dài dai dẳng.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Hôm nay tôi khoảng 2 ngày nay hay bị rụng tóc nhiều, ngoài ra còn bị ngứa da đầu và nhiều gàu.",Khoa Da Liễu,SYMPTOM,NORMAL
"Dạ thưa bác sĩ, Lịch làm việc của phòng khám chuyên gia như thế nào?",FAQ,FAQ,NORMAL
Gần đây tôi bị đau dạ dày và nóng rát vùng ngực sau đó thì ợ hơi từ sáng nay.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Gần đây tôi kéo dài dai dẳng hay bị đau quặn bụng, ngoài ra còn bị tiêu chảy và buồn nôn.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
Gần đây tôi thấy co giật nhẹ và mất thăng bằng kết hợp với ù tai hơn 1 tuần rồi.,Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Hôm nay tôi khoảng 2 ngày nay hay thấy sưng đỏ khớp ngón chân, ngoài ra còn thấy đau buốt và khó cử động.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, dạo này tôi sưng đỏ khớp ngón chân, khoảng 2 ngày nay thấy đau buốt kèm theo khó cử động.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi khô mắt, khoảng 2 ngày nay thấy mỏi mắt sau đó thì nhức hốc mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạo này tôi đau nhói nửa đầu bên trái, liên tục không dứt thấy sợ ánh sáng, buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi đau nhói tim, khoảng 2 ngày nay thấy vã mồ hôi kèm theo mệt mỏi.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi huyết áp cao, từ sáng nay thấy xây xẩm mặt mày với lại chóng mặt.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi cộm mắt, liên tục không dứt thấy nhạy cảm ánh sáng, nhức mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi khoảng 2 ngày nay hay bị thoái hóa cột sống, ngoài ra còn bị đau âm ỉ và nhức mỏi.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Gần đây tôi thỉnh thoảng bị hay bị đau đầu, ngoài ra còn bị chóng mặt và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Bác sĩ ơi, mấy hôm nay tôi đỏ mắt, hơn 1 tuần rồi thấy đổ ghèn nhiều kèm theo ngứa mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, hôm nay tôi đau ngực dữ dội, từ đêm qua thấy đổ mồ hôi lạnh sau đó thì choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi bị đỏ mắt, đổ ghèn nhiều sau đó thì ngứa mắt từ đêm qua.",Khoa Mắt,SYMPTOM,NORMAL
Gần đây tôi bị khàn tiếngmất giọng với lại ho có đờm thỉnh thoảng bị.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Gần đây tôi thỉnh thoảng bị hay bị đi ngoài ra máu, ngoài ra còn bị táo bón và đau rát.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Dạo này tôi liên tục không dứt hay bị đỏ mắt, ngoài ra còn bị đổ ghèn nhiều và ngứa mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Tôi liên tục không dứt hay bị ù tai, ngoài ra còn bị đau nhức tai và chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, gần đây tôi mờ mắt, hơn 1 tuần rồi thấy nhìn không rõ sau đó thì chảy nước mắt.",Khoa Mắt,SYMPTOM,EMERGENCY
"Bác sĩ ơi, hôm nay tôi đi ngoài ra máu, mấy tháng nay thấy táo bón kết hợp với đau rát.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, mấy hôm nay tôi thoái hóa cột sống, khoảng 2 ngày nay thấy đau âm ỉ kèm theo nhức mỏi.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Gần đây tôi thỉnh thoảng bị hay bị đau họng, ngoài ra còn bị nuốt vướng và sưng amidan.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Cho tôi hỏi, Quy trình thanh toán viện phí bằng chuyển khoản như thế nào?",FAQ,FAQ,NORMAL
"Gần đây tôi bị đau dạ dàynóng rát vùng ngực, ợ hơi hơn 1 tuần rồi.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi nổi bong bóng nước, thỉnh thoảng bị thấy rát da với lại đỏ tấy.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Tôi liên tục không dứt hay bị đau đầu, ngoài ra còn bị chóng mặt và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Tôi từ đêm qua hay bị đầy hơi, ngoài ra còn bị khó tiêu và ợ chua.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Mấy hôm nay tôi bị đau tức ngực và khó thở, tim đập nhanh từ đêm qua.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Hôm nay tôi bị đau dạ dày và nóng rát vùng ngực, ợ hơi kéo dài dai dẳng.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, trẻ nhà tôi sốt cao, khoảng 2 ngày nay thấy ho khan, thở khò khè.",Khoa Nhi,SYMPTOM,MEDIUM
"Gần đây tôi hơn 1 tuần rồi hay bị huyết áp cao, ngoài ra còn bị xây xẩm mặt mày và chóng mặt.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Trẻ nhà tôi từ đêm qua hay thấy tiêu chảy, ngoài ra còn thấy đau bụng và sốt nhẹ.",Khoa Nhi,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi bị đi ngoài ra máutáo bón, đau rát từ sáng nay.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Dạo này tôi khoảng 2 ngày nay hay thấy hồi hộp, ngoài ra còn thấy đánh trống ngực và khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bé nhà tôi bị nổi mẩn đỏ, ngứa ngáy, khóc đêm từ đêm qua.",Khoa Nhi,SYMPTOM,MEDIUM
"Dạ tôi bị tê bì chân tay, mỏi vai gáy kết hợp với choáng váng hơn 1 tuần rồi.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Gần đây tôi bị đau nhói nửa đầu bên trái và sợ ánh sáng, buồn nôn từ sáng nay.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
Bác sĩ ơi tôi bị khô mắtmỏi mắt sau đó thì nhức hốc mắt kéo dài dai dẳng.,Khoa Mắt,SYMPTOM,NORMAL
"Tôi bị khô mắt và mỏi mắt, nhức hốc mắt khoảng 2 ngày nay.",Khoa Mắt,SYMPTOM,MEDIUM
"Người nhà tôi bị đau ngực dữ dội, đổ mồ hôi lạnh, choáng váng kéo dài dai dẳng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi ruồi bay trước mắt, từ sáng nay thấy chớp sáng, giảm thị lực.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi tôi bị sổ mũi và nghẹt mũi, chảy dịch xanh thỉnh thoảng bị.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi bị cộm mắtnhạy cảm ánh sáng, nhức mắt từ đêm qua.",Khoa Mắt,SYMPTOM,NORMAL
"Mấy hôm nay tôi bị bỏng nặng, đau dữ dội kèm theo phồng rộp lớn từ sáng nay.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi đau lưng, hơn 1 tuần rồi thấy lan xuống chân với lại tê buốt.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi mụn viêm, thỉnh thoảng bị thấy sưng to kết hợp với đau nhức.",Khoa Da Liễu,SYMPTOM,NORMAL
"Dạ tôi thỉnh thoảng bị hay bị bỏng nặng, ngoài ra còn bị đau dữ dội và phồng rộp lớn.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi bị giảm trí nhớ, hay quên, mệt mỏi thỉnh thoảng bị.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi tai nạn giao thông, khoảng 2 ngày nay thấy chảy nhiều máu với lại bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Bố tôi bị khó thở cấptím tái và ngạt thở từ đêm qua.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Con tôi bị tiêu chảy, đau bụng, sốt nhẹ hơn 1 tuần rồi.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi khàn tiếng, từ đêm qua thấy mất giọng và ho có đờm.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Dạ tôi bị huyết áp caoxây xẩm mặt mày, chóng mặt từ sáng nay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Dạ tôi bị ù tai và đau nhức tai đồng thời bị chảy mủ tai kéo dài dai dẳng.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi, mấy hôm nay tôi rụng tóc nhiều, liên tục không dứt thấy ngứa da đầu với lại nhiều gàu.",Khoa Da Liễu,SYMPTOM,NORMAL
"Dạ tôi khoảng 2 ngày nay hay bị tê bì chân tay, ngoài ra còn bị mỏi vai gáy và choáng váng.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
