text,label,intent,severity
Phòng khám nhi nằm ở tầng mấy vậy? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Cháu nhà tôi bị nấm da lan rộng từ hôm qua, giờ thấy zona thần kinh.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị đi ngoài phân đen là dấu hiệu của bệnh gì?",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị đau vùng thượng vị mấy hôm nay rồi.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bố tôi bị mờ mắt đột ngột kèm đau đầu, xin cho hỏi gọi cấp cứu số mấy?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Cháu nhà tôi bị tiêu chảy từ hôm qua, giờ thấy táo bón.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị đau nhức không đi lại được, ngoài ra còn có dấu hiệu sưng tấy khớp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Xin lỗi, Thủ tục nhập viện gồm những giấy tờ gì?",FAQ,FAQ,NORMAL
Tôi cảm thấy co giật liên tục trong nhiều ngày nay.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tự nhiên hôm nay tôi bị rụng tóc và ngứa ngáy.,Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, giá chụp mri ở bệnh viện là bao nhiêu?",FAQ,FAQ,NORMAL
"Cứu với, người nhà tôi bị ngất xỉu!!!",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy đánh trống ngực, có lúc còn bị hụt hơi nữa.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Tôi bị mất thẻ BHYT thì dùng VssID được không? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
Thủ tục nhập viện gồm những giấy tờ gì?,FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị chấn thương mắt và mất thị lực đột ngột.,Khoa Mắt,SYMPTOM,MEDIUM
Cháu nhà tôi bị bé lừ đừ không chịu chơi từ tối hôm qua.,Khoa Nhi,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị ruồi bay trước mắt và ngứa mắt.,Khoa Mắt,SYMPTOM,NORMAL
Tôi cảm thấy nôn liên tục liên tục trong nhiều ngày nay.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Cháu nhà tôi bị đau quặn bụng từ tối hôm qua.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị tê liệt một bên mặt mấy hôm nay rồi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị chấn thương mắt mấy hôm nay rồi.",Khoa Mắt,SYMPTOM,MEDIUM
Cháu nhà tôi bị khó thở từ tối hôm qua.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bác sĩ cho hỏi, Phòng khám nhi nằm ở tầng mấy vậy?",FAQ,FAQ,NORMAL
Dạ cho em hỏi: Tôi muốn đặt lịch khám trước thì làm thế nào?,FAQ,FAQ,NORMAL
Dạ cho em hỏi: Tôi bị mất thẻ BHYT thì dùng VssID được không?,FAQ,FAQ,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị sốt cao co giật đau không chịu nổi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Cháu nhà tôi bị sưng tấy khớp từ hôm qua, giờ thấy gút cấp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị nấm da lan rộng là dấu hiệu của bệnh gì?",Khoa Da Liễu,SYMPTOM,MEDIUM
"Tôi bị mất thị lực đột ngột, mong bác sĩ tư vấn giúp.",Khoa Mắt,SYMPTOM,MEDIUM
"Tôi bị đau bụng dưới dữ dội, mong bác sĩ tư vấn giúp.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy khô mắt, có lúc còn bị ngứa mắt nữa.",Khoa Mắt,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy đi ngoài phân đen.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi bị cháu bị trớ sữa, mong bác sĩ tư vấn giúp.",Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị chảy mủ tai, ngoài ra còn có dấu hiệu chảy máu cam không cầm.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Viêm họng quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị tê bì chân tay là dấu hiệu của bệnh gì?",Khoa Xương Khớp,SYMPTOM,NORMAL
"Khẩn cấp, tôi đang bị khó thở dữ dội, phải làm sao đây?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi muốn đặt lịch khám trước thì làm thế nào? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Dạ bác sĩ, em đang bị sốt cao co giật thì phải làm sao ạ?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Tôi bị ngứa tai, đồng thời dạo này còn hay bị viêm amidan.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Tôi bị đau rát họng uống thuốc mãi không khỏi.,Khoa Hô Hấp,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị trẻ bị tay chân miệng mấy hôm nay rồi.",Khoa Nhi,SYMPTOM,MEDIUM
"Khẩn cấp, tôi đang bị tăng huyết áp đột ngột, phải làm sao đây?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi cấp cứu, tôi bị ngất xỉu đau không chịu nổi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy ngứa ngáy vùng kín, có lúc còn bị khám thai định kỳ nữa.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị chảy máu cam không cầm, thỉnh thoảng còn kèm theo điếc đột ngột.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Cháu nhà tôi bị viêm amidan từ hôm qua, giờ thấy viêm họng.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Bệnh viện có khám ngoài giờ hành chính không? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Ngạt mũi quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị khám thai định kỳ, khó chịu quá.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Tôi bị viêm amidan, đồng thời dạo này còn hay bị hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tôi đang có triệu chứng chán ăn, và tôi cũng cảm thấy đi ngoài ra máu.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị hen suyễn tái phát là dấu hiệu của bệnh gì?",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Cháu nhà tôi bị cộm mắt từ hôm qua, giờ thấy chảy nước mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị đi ngoài phân đen, ngoài ra còn có dấu hiệu nôn liên tục.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy đánh trống ngực, có lúc còn bị hồi hộp nữa.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Cho tôi hỏi lịch khám của giáo sư A là khi nào? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Tôi đang có triệu chứng khó thở, và tôi cũng cảm thấy ho ra máu.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Cho tôi hỏi, tôi bị ruồi bay trước mắt thì nên khám khoa nào ạ?",Khoa Mắt,SYMPTOM,NORMAL
Gần đây tôi bị mờ mắt kéo dài.,Khoa Mắt,SYMPTOM,NORMAL
Tự nhiên hôm nay tôi bị đột quỵ và yếu liệt nửa người đột ngột.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Cứu với, người nhà tôi bị tím tái!!!",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi bị trẻ bị sốt nhẹ uống thuốc mãi không khỏi.,Khoa Nhi,SYMPTOM,NORMAL
"Zona thần kinh quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Da Liễu,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị điếc đột ngột, khó chịu quá.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Thủ tục nhập viện gồm những giấy tờ gì? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Bác sĩ cho em hỏi, em hay bị bé lừ đừ không chịu chơi là dấu hiệu của bệnh gì?",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị chảy mủ tai, ngoài ra còn có dấu hiệu điếc đột ngột.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị động thai, khó chịu quá.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị điếc đột ngột, thỉnh thoảng còn kèm theo chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy đau dạ dày.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị căng thẳng thì phải làm sao ạ?",Khoa Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, Tôi muốn đăng ký khám tổng quát thì gói nào tốt?",FAQ,FAQ,NORMAL
"Khẩn cấp, tôi đang bị đau bụng dưới dữ dội, phải làm sao đây?",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị khàn tiếng, thỉnh thoảng còn kèm theo nuốt vướng.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Cháu nhà tôi bị sưng tấy khớp từ tối hôm qua.,Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bố tôi bị mờ mắt đột ngột kèm đau đầu, xin cho hỏi gọi cấp cứu số mấy?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Khó thở quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị ợ hơi là dấu hiệu của bệnh gì?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị bé lừ đừ không chịu chơi, thỉnh thoảng còn kèm theo trẻ bị tay chân miệng.",Khoa Nhi,SYMPTOM,MEDIUM
"Tôi bị đau bụng quằn quại, mong bác sĩ tư vấn giúp.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy đau khớp gối, có lúc còn bị nhức mỏi vai gáy nữa.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Cứu với, người nhà tôi bị đau thắt ngực lan ra tay!!!",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Xin lỗi, Phòng khám nhi nằm ở tầng mấy vậy?",FAQ,FAQ,NORMAL
"Bác sĩ ơi, tôi bị sổ mũi, thỉnh thoảng còn kèm theo ngứa tai.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tôi bị trẻ ho đờm, đồng thời dạo này còn hay bị trẻ bị sốt nhẹ.",Khoa Nhi,SYMPTOM,NORMAL
Tôi bị đầy bụng uống thuốc mãi không khỏi.,Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy chậm kinh, có lúc còn bị khám thai định kỳ nữa.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Thủ tục nhập viện gồm những giấy tờ gì? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Tự nhiên hôm nay tôi bị viêm loét da, khó chịu quá.",Khoa Da Liễu,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị đau tức ngực với đánh trống ngực thì khám khoa nào ạ?,Khoa Tim Mạch,SYMPTOM,MEDIUM
Gần đây tôi bị sưng tấy đỏ mắt kéo dài.,Khoa Mắt,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng sưng tấy khớp, và tôi cũng cảm thấy trật khớp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy tê liệt một bên mặt, có lúc còn bị nói đớ nữa.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Tự nhiên hôm nay tôi bị trẻ sốt cao và bé lừ đừ không chịu chơi.,Khoa Nhi,SYMPTOM,MEDIUM
"Tôi bị tức ngực khi ho, đồng thời dạo này còn hay bị hen suyễn tái phát.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Cho tôi hỏi, tôi bị gút cấp thì nên khám khoa nào ạ?",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi cấp cứu, tôi bị nói đớ đau không chịu nổi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Bố tôi bị ra máu bất thường, xin cho hỏi gọi cấp cứu số mấy?",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Tôi đang có triệu chứng mất thị lực đột ngột, và tôi cũng cảm thấy đau nhức hốc mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị viêm loét da, khó chịu quá.",Khoa Da Liễu,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị trật khớp với gút cấp thì khám khoa nào ạ?,Khoa Xương Khớp,SYMPTOM,MEDIUM
Admin cho mình hỏi tôi muốn đặt lịch khám trước thì làm thế nào?,FAQ,FAQ,NORMAL
"Bác sĩ ơi, em bị hắt hơi liên tục, ngoài ra còn có dấu hiệu ngạt mũi.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy đau rát họng.",Khoa Hô Hấp,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị chán ăn thì phải làm sao ạ?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy trẻ ho đờm, có lúc còn bị cháu bị trớ sữa nữa.",Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị ngứa ngáy vùng kín, thỉnh thoảng còn kèm theo đau bụng kinh.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Tôi đang có triệu chứng trẻ ho đờm, và tôi cũng cảm thấy bé biếng ăn.",Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị động thai đau không chịu nổi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Khẩn cấp, tôi đang bị yếu liệt nửa người đột ngột, phải làm sao đây?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi cảm thấy viêm họng liên tục trong nhiều ngày nay.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tôi bị đau bụng dưới dữ dội kèm theo , giờ người rất mệt, cấp cứu giúp tôi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Tôi bị đau khớp gối, mong bác sĩ tư vấn giúp.",Khoa Xương Khớp,SYMPTOM,NORMAL
Dạ cho em hỏi: Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Tôi đang có triệu chứng nổi mề đay toàn thân, và tôi cũng cảm thấy zona thần kinh.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị nôn liên tục, ngoài ra còn có dấu hiệu đau quặn bụng.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị sưng tấy đỏ mắt và đau nhức hốc mắt.,Khoa Mắt,SYMPTOM,MEDIUM
"Mấy hôm nay tôi vừa bị viêm loét dạ dày vừa bị đau quặn bụng, mệt mỏi quá.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Gần đây tôi bị trẻ bị tay chân miệng kéo dài.,Khoa Nhi,SYMPTOM,MEDIUM
"Mấy hôm nay tôi vừa bị chấn thương sọ não vừa bị yếu liệt nửa người đột ngột, mệt mỏi quá.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Cho tôi hỏi, tôi bị bé bị tiêu chảy liên tục thì nên khám khoa nào ạ?",Khoa Nhi,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng đau bụng kinh, và tôi cũng cảm thấy ngứa ngáy vùng kín.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Gần đây tôi bị nhức mỏi mắt kéo dài.,Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị bé biếng ăn, ngoài ra còn có dấu hiệu cháu nổi mẩn đỏ.",Khoa Nhi,SYMPTOM,NORMAL
Gần đây tôi bị nhức mỏi mắt kéo dài.,Khoa Mắt,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị sưng tấy đỏ mắt vừa bị chấn thương mắt, mệt mỏi quá.",Khoa Mắt,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị ho ra máu thì phải làm sao ạ?",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Tôi bị đánh trống ngực, mong bác sĩ tư vấn giúp.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Tôi bị hay quên uống thuốc mãi không khỏi.,Khoa Thần Kinh,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị đau đầu dữ dội thì phải làm sao ạ?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy táo bón.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Tôi bị chậm kinh uống thuốc mãi không khỏi.,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị hen suyễn tái phát mấy hôm nay rồi.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Tôi bị khó thở, mong bác sĩ tư vấn giúp.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Sưng tấy khớp quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị nổi mụn nước, thỉnh thoảng còn kèm theo nổi mẩn đỏ.",Khoa Da Liễu,SYMPTOM,NORMAL
Tôi bị sổ mũi uống thuốc mãi không khỏi.,Khoa Hô Hấp,SYMPTOM,NORMAL
"Xin lỗi, lấy kết quả xét nghiệm máu mất bao lâu?",FAQ,FAQ,NORMAL
Admin cho mình hỏi Bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
Cho tôi hỏi tôi bị nhiều gàu với bong tróc da thì khám khoa nào ạ?,Khoa Da Liễu,SYMPTOM,NORMAL
"Tôi đang có triệu chứng mất thị lực đột ngột, và tôi cũng cảm thấy đau nhức hốc mắt.",Khoa Mắt,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị trẻ bị sốt nhẹ với cháu bị trớ sữa thì khám khoa nào ạ?,Khoa Nhi,SYMPTOM,NORMAL
Tôi cảm thấy chấn thương mắt liên tục trong nhiều ngày nay.,Khoa Mắt,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng đau nhức hốc mắt, và tôi cũng cảm thấy mất thị lực đột ngột.",Khoa Mắt,SYMPTOM,MEDIUM
"Tôi bị mờ mắt đột ngột kèm đau đầu kèm theo nói đớ, giờ người rất mệt, cấp cứu giúp tôi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tôi bị tức ngực khi ho, mong bác sĩ tư vấn giúp.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng điếc đột ngột, và tôi cũng cảm thấy chảy máu cam không cầm.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Cháu nhà tôi bị đau quặn bụng từ tối hôm qua.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Khẩn cấp, tôi đang bị yếu liệt nửa người đột ngột, phải làm sao đây?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Gần đây tôi bị đau bụng âm ỉ kéo dài.,Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị ngứa ngáy mấy hôm nay rồi.",Khoa Da Liễu,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị khô mắt vừa bị cộm mắt, mệt mỏi quá.",Khoa Mắt,SYMPTOM,NORMAL
"Cứu với, người nhà tôi bị nhói ở tim!!!",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Lục cục ở khớp khi vận động quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị mỏi cổ vừa bị cứng khớp buổi sáng, mệt mỏi quá.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy cộm mắt.",Khoa Mắt,SYMPTOM,NORMAL
Tôi bị chảy máu cam không cầm uống thuốc mãi không khỏi.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Thủ tục nhập viện gồm những giấy tờ gì?,FAQ,FAQ,NORMAL
Cho tôi hỏi tôi bị ho khan với ngạt mũi thì khám khoa nào ạ?,Khoa Hô Hấp,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị chảy máu cam không cầm với điếc đột ngột thì khám khoa nào ạ?,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị khó thở khi nằm, khó chịu quá.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Admin cho mình hỏi phòng khám nhi nằm ở tầng mấy vậy?,FAQ,FAQ,NORMAL
"Tôi bị mất thị lực đột ngột, đồng thời dạo này còn hay bị sưng tấy đỏ mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị lục cục ở khớp khi vận động là dấu hiệu của bệnh gì?",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị mất thị lực đột ngột, khó chịu quá.",Khoa Mắt,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị nổi mụn nước với nổi mẩn đỏ thì khám khoa nào ạ?,Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị chấn thương sọ não đau không chịu nổi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi bị nấm da lan rộng uống thuốc mãi không khỏi.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị khó thở dữ dội thì phải làm sao ạ?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, em bị buồn nôn thai kỳ, ngoài ra còn có dấu hiệu khám thai định kỳ.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị mờ mắt đột ngột kèm đau đầu, ngoài ra còn có dấu hiệu đau đầu dữ dội.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Admin cho mình hỏi Tôi muốn đặt lịch khám trước thì làm thế nào?,FAQ,FAQ,NORMAL
"Tôi bị đau thắt ngực lan ra tay kèm theo nhói ở tim, giờ người rất mệt, cấp cứu giúp tôi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Cháu nhà tôi bị đau nhức hốc mắt từ tối hôm qua.,Khoa Mắt,SYMPTOM,MEDIUM
"Cho tôi hỏi, tôi bị trẻ bị tay chân miệng thì nên khám khoa nào ạ?",Khoa Nhi,SYMPTOM,MEDIUM
"Xin lỗi, lấy kết quả xét nghiệm máu mất bao lâu?",FAQ,FAQ,NORMAL
"Bác sĩ cho em hỏi, em hay bị bé lừ đừ không chịu chơi là dấu hiệu của bệnh gì?",Khoa Nhi,SYMPTOM,MEDIUM
"Mấy hôm nay tôi vừa bị bé bị sổ mũi vừa bị trẻ bị sốt nhẹ, mệt mỏi quá.",Khoa Nhi,SYMPTOM,NORMAL
"Mất thị lực đột ngột quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Mắt,SYMPTOM,MEDIUM
"Mấy hôm nay tôi vừa bị run tay chân vừa bị mệt mỏi, mệt mỏi quá.",Khoa Thần Kinh,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy sổ mũi, có lúc còn bị ho khan nữa.",Khoa Hô Hấp,SYMPTOM,NORMAL
"Tôi bị hay quên, đồng thời dạo này còn hay bị đau nửa đầu.",Khoa Thần Kinh,SYMPTOM,NORMAL
"Cháu nhà tôi bị mất thị lực đột ngột từ hôm qua, giờ thấy sưng tấy đỏ mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Cho tôi hỏi, tôi bị chấn thương mắt thì nên khám khoa nào ạ?",Khoa Mắt,SYMPTOM,MEDIUM
"Mấy hôm nay tôi vừa bị cháu khó thở vừa bị trẻ sốt cao, mệt mỏi quá.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ cho hỏi, bệnh viện có khám ngoài giờ hành chính không?",FAQ,FAQ,NORMAL
"Tự nhiên hôm nay tôi bị run tay chân, khó chịu quá.",Khoa Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị trật khớp, thỉnh thoảng còn kèm theo sưng tấy khớp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
